order_id,farmer_id,crop,review_text,star_rating,predicted_sentiment_proba
ORD-005705,FARM-0132,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-005774,FARM-0136,Green Chilli,"Great quality Green Chilli, arrived quickly and tasted like it was picked yesterday.",4,0.7318699410366252
ORD-002330,FARM-0100,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-002029,FARM-0137,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",4,0.8794160708567669
ORD-005464,FARM-0060,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000257,FARM-0133,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",1,0.21880918441632605
ORD-000507,FARM-0093,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-001942,FARM-0005,Elephant Yam (Suran),"Average Elephant Yam, arrived on time.",3,0.26011165671536535
ORD-000099,FARM-0037,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-002955,FARM-0148,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-000744,FARM-0062,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",1,0.004311618485552403
ORD-004570,FARM-0138,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-005552,FARM-0145,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",1,0.14524165358573432
ORD-001375,FARM-0048,Bhindi (Ladies finger),"Not fresh at all, the Bhindi looked days old when it arrived.",1,0.14524165358573432
ORD-003866,FARM-0134,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003819,FARM-0128,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003682,FARM-0062,Elephant Yam (Suran),"Great quality Elephant Yam, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001954,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-004746,FARM-0068,Elephant Yam (Suran),"Overpriced for the quality of Elephant Yam received, wouldn't order again.",1,0.23221460772009603
ORD-001157,FARM-0127,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004368,FARM-0005,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003365,FARM-0110,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",1,0.004311618485552403
ORD-004905,FARM-0037,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001437,FARM-0119,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-000366,FARM-0135,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-004813,FARM-0007,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002941,FARM-0093,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-000402,FARM-0019,Potato,Really impressed with this farmer's Potato - consistent quality every time.,5,0.24886314989667283
ORD-004644,FARM-0107,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",1,0.21880918441632605
ORD-005654,FARM-0110,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-000949,FARM-0086,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-002781,FARM-0002,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000019,FARM-0133,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-000229,FARM-0005,Elephant Yam (Suran),Really impressed with this farmer's Elephant Yam - consistent quality every time.,5,0.2710501505934448
ORD-004187,FARM-0074,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000668,FARM-0061,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000218,FARM-0006,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-005007,FARM-0040,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004024,FARM-0142,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-003571,FARM-0052,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-002513,FARM-0021,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004390,FARM-0024,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-000585,FARM-0008,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-001912,FARM-0104,Potato,Really impressed with this farmer's Potato - consistent quality every time.,4,0.24886314989667283
ORD-005377,FARM-0062,Elephant Yam (Suran),"Excellent produce, the Elephant Yam lasted much longer than store-bought.",4,0.8794160708567669
ORD-004431,FARM-0041,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-004347,FARM-0022,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-003829,FARM-0119,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-003479,FARM-0094,Onion,"Quality was inconsistent, some of the Onion was already going bad.",2,0.004311618485552403
ORD-004577,FARM-0137,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-000777,FARM-0141,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002314,FARM-0080,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001018,FARM-0126,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-001606,FARM-0122,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002505,FARM-0136,Green Chilli,"Overpriced for the quality of Green Chilli received, wouldn't order again.",1,0.35042733486392574
ORD-002807,FARM-0149,Elephant Yam (Suran),"Excellent produce, the Elephant Yam lasted much longer than store-bought.",5,0.8794160708567669
ORD-004588,FARM-0010,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003213,FARM-0025,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001491,FARM-0042,Potato,Really impressed with this farmer's Potato - consistent quality every time.,5,0.24886314989667283
ORD-004984,FARM-0086,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005247,FARM-0006,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-004340,FARM-0006,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",2,0.23221460772009603
ORD-003660,FARM-0050,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004487,FARM-0005,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002877,FARM-0133,Potato,"Best Potato I've bought locally, well worth the price.",4,0.6369308139596224
ORD-001593,FARM-0109,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000517,FARM-0093,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000321,FARM-0067,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-005264,FARM-0093,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-005635,FARM-0138,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004099,FARM-0109,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003689,FARM-0018,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-000217,FARM-0002,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-002655,FARM-0116,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",5,0.9132414885386032
ORD-002388,FARM-0104,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-000360,FARM-0021,Green Chilli,Packaging was poor and the Green Chilli was damaged in transit.,2,0.1533975708097819
ORD-004375,FARM-0005,Elephant Yam (Suran),"Average Elephant Yam, arrived on time.",3,0.26011165671536535
ORD-003336,FARM-0128,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,5,0.2710501505934448
ORD-003010,FARM-0111,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-002318,FARM-0062,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001052,FARM-0006,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-005140,FARM-0107,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",2,0.21880918441632605
ORD-000759,FARM-0123,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-004667,FARM-0125,Elephant Yam (Suran),Packaging was poor and the Elephant Yam was damaged in transit.,2,0.07701662428970582
ORD-005277,FARM-0027,Elephant Yam (Suran),"Average Elephant Yam, arrived on time.",3,0.26011165671536535
ORD-005995,FARM-0017,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",5,0.8794160708567669
ORD-001426,FARM-0019,Potato,"The Potato was okay, nothing special but acceptable.",3,0.4653887544670368
ORD-004407,FARM-0006,Potato,"Best Potato I've bought locally, well worth the price.",4,0.6369308139596224
ORD-003697,FARM-0017,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-000214,FARM-0093,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001614,FARM-0039,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",2,0.14524165358573432
ORD-004675,FARM-0109,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001717,FARM-0096,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-002741,FARM-0016,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-002053,FARM-0025,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-002998,FARM-0093,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001983,FARM-0006,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-001702,FARM-0064,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003101,FARM-0142,Bhindi (Ladies finger),"The Bhindi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-003034,FARM-0107,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",1,0.004311618485552403
ORD-005327,FARM-0010,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000196,FARM-0000,Bhindi (Ladies finger),"Overpriced for the quality of Bhindi received, wouldn't order again.",1,0.23221460772009603
ORD-000725,FARM-0125,Elephant Yam (Suran),"Great quality Elephant Yam, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003918,FARM-0017,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001512,FARM-0104,Potato,"Quality was inconsistent, some of the Potato was already going bad.",2,0.01654784616876438
ORD-002623,FARM-0029,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004538,FARM-0008,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",2,0.004311618485552403
ORD-004695,FARM-0015,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-001056,FARM-0116,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-004993,FARM-0110,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-000887,FARM-0052,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-002698,FARM-0093,Brinjal,"Best Brinjal I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001092,FARM-0056,Peas,"Not fresh at all, the Peas looked days old when it arrived.",2,0.14524165358573432
ORD-005097,FARM-0025,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004125,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000568,FARM-0015,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-000516,FARM-0111,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-003628,FARM-0017,Bhindi (Ladies finger),"Average Bhindi, arrived on time.",3,0.26011165671536535
ORD-004829,FARM-0009,Elephant Yam (Suran),Really impressed with this farmer's Elephant Yam - consistent quality every time.,5,0.2710501505934448
ORD-002149,FARM-0018,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000139,FARM-0022,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005829,FARM-0017,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005274,FARM-0037,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-002284,FARM-0017,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-005010,FARM-0093,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
